,level_0,index,open,close,high,low,volume,money,datetime,date,MACD,MACDsignal,MACDhist,RSI5,RSI12,RSI30,SAR,slowk,slowd,upper,middle,lower,MOM,rsv,reseau,thh_sale,thh_buy,opt_result,money_total,stk_amount,total_earn
256,256,2019-01-09 10:55:00,12.22,12.24,12.25,12.22,67680.0,828012.0,2019-01-09 10:55:00,2019-01-09,0.044728554825814726,0.030348002483824375,0.01438055234199035,69.91685638440114,64.68383169968706,58.59551934289994,12.198972381429758,79.44664031620584,79.06637109535684,12.273583245409041,12.229765440802971,12.185947636196902,0.019999999999999574,,,,,,,,
257,257,2019-01-09 11:00:00,12.23,12.19,12.24,12.19,104864.0,1281060.0,2019-01-09 11:00:00,2019-01-09,0.042312815957474825,0.03274096517855447,0.009571850778920359,48.50478341233725,56.356403053118775,55.40616566772246,12.28,68.57707509881446,75.72725181420866,12.269241415519993,12.232580809955458,12.195920204390923,0.009999999999999787,,,,,,,,
258,258,2019-01-09 11:05:00,12.18,12.2,12.21,12.17,52483.0,639552.0,2019-01-09 11:05:00,2019-01-09,0.04073566651980087,0.03433990544680375,0.006395761072997122,52.167003326828784,57.54880762228558,55.90276133000064,12.2755,58.22510822510814,68.74960788004283,12.270601988031006,12.229809831918018,12.189017675805031,-0.02000000000000135,,,,,,,,
259,259,2019-01-09 11:10:00,12.18,12.17,12.19,12.16,59371.0,722664.0,2019-01-09 11:10:00,2019-01-09,0.03664262161541387,0.03480044868052577,0.0018421729348881005,41.18367639172064,52.82539721514,54.035305957701105,12.264949999999999,33.7301587301585,53.51078068469372,12.269231130934557,12.22089894703533,12.172566763136103,-0.07000000000000028,,,,,,,,
260,260,2019-01-09 11:15:00,12.17,12.17,12.18,12.16,40122.0,488250.0,2019-01-09 11:15:00,2019-01-09,0.03301824031863809,0.03444400700814824,-0.0014257666895101453,41.18367639172064,52.82539721513999,54.0353059577011,12.249207499999999,19.841269841269575,37.26551226551209,12.260532019531734,12.208995624621508,12.157459229711282,-0.05000000000000071,,,,,,,,
261,261,2019-01-09 11:20:00,12.17,12.17,12.17,12.13,100000.0,1214802.0,2019-01-09 11:20:00,2019-01-09,0.0298023490995849,0.03351567542643557,-0.0037133263268506675,41.18367639172064,52.82539721513999,54.035305957701105,12.235826374999998,14.444444444444253,22.67195767195747,12.222327290453057,12.197029069160955,12.171730847868853,-0.07000000000000028,,,,,,,,
262,262,2019-01-09 11:25:00,12.18,12.18,12.19,12.17,10840.0,132024.0,2019-01-09 11:25:00,2019-01-09,0.027740869094918352,0.03236071416013213,-0.004619845065213776,48.273851308946135,54.44352887755072,54.59502353056641,12.214661099999999,22.777777777777498,19.0211640211638,12.211246499750084,12.187922692161152,12.16459888457222,-0.009999999999999787,,,,,,,,
263,263,2019-01-09 11:30:00,12.17,12.18,12.18,12.15,32219.0,391798.0,2019-01-09 11:30:00,2019-01-09,0.025809614172800366,0.031050494162665775,-0.005240879989865409,48.27385130894614,54.443528877550705,54.59502353056642,12.19772888,33.88888888888844,23.70370370370342,12.191791207745457,12.181993248746082,12.172195289746707,-0.019999999999999574,,,,,,,,
264,264,2019-01-09 13:05:00,12.18,12.2,12.22,12.18,57346.0,699854.0,2019-01-09 13:05:00,2019-01-09,0.025597837647806543,0.029959962859693927,-0.004362125211887384,62.42775513671781,57.88211038588666,55.74834556701469,12.13,44.44444444444381,33.703703703703276,12.20288248706163,12.180973584750163,12.159064682438695,0.02999999999999936,,,,,,,,
265,265,2019-01-09 13:10:00,12.2,12.17,12.22,12.17,41236.0,502960.0,2019-01-09 13:10:00,2019-01-09,0.022747040226255066,0.028517378333006153,-0.005770338106751087,41.259298084507975,51.518908256327,53.63434718763629,12.134500000000001,45.45454545454476,41.262626262625695,12.201741127477051,12.179832225165583,12.157923322854115,0.0,,,,,,,,
266,266,2019-01-09 13:15:00,12.18,12.19,12.21,12.17,33637.0,409968.0,2019-01-09 13:15:00,2019-01-09,0.021849725548671373,0.0271838477761392,-0.005334122227467826,54.20088017137977,55.10809992685159,54.815998532283004,12.138775,53.78787878787785,47.89562289562216,12.200544761298184,12.180148683227756,12.159752605157328,0.019999999999999574,,,,,,,,
267,267,2019-01-09 13:20:00,12.19,12.19,12.19,12.16,33740.0,410628.0,2019-01-09 13:20:00,2019-01-09,0.0208977015072751,0.025926618522366378,-0.005028917015091276,54.20088017137979,55.10809992685159,54.815998532283004,12.14283625,56.56565656565548,51.93602693602605,12.202025906708382,12.181629828635167,12.161233750561951,0.009999999999999787,,,,,,,,
268,268,2019-01-09 13:25:00,12.18,12.18,12.18,12.16,40628.0,494400.0,2019-01-09 13:25:00,2019-01-09,0.019115942483306725,0.024564483314554447,-0.005448540831247722,46.24164174420111,52.78287777927974,54.07854528360423,12.1466944375,62.96296296296171,57.77216610549837,12.202848133556987,12.182452055483772,12.162055977410557,0.0,,,,,,,,
269,269,2019-01-09 13:30:00,12.18,12.18,12.21,12.18,34447.0,419984.0,2019-01-09 13:30:00,2019-01-09,0.017502131937652265,0.02315201303917401,-0.005649881101521745,46.24164174420111,52.782877779279744,54.07854528360423,12.150359715625001,59.25925925925808,59.59595959595845,12.197435804750167,12.182469175180188,12.167502545610208,-0.019999999999999574,,,,,,,,
270,270,2019-01-09 13:35:00,12.18,12.27,12.27,12.18,182675.0,2235368.0,2019-01-09 13:35:00,2019-01-09,0.023217783140486503,0.023165167059436508,5.261608104999496e-05,82.46077655622773,67.47969411324927,59.346200351308276,12.153841729843752,70.37037037036964,64.19753086419651,12.261092436228628,12.192506723426114,12.123921010623599,0.09999999999999964,,,,,,,,
271,271,2019-01-09 13:40:00,12.27,12.27,12.3,12.26,224824.0,2760548.0,2019-01-09 13:40:00,2019-01-09,0.027431267323441588,0.024018387112237524,0.0034128802112040647,82.46077655622773,67.47969411324927,59.34620035130826,12.165457556859376,78.51851851851792,69.3827160493819,12.294765897392804,12.209536794377698,12.124307691362592,0.08000000000000007,,,,,,,,
272,272,2019-01-09 13:45:00,12.24,12.24,12.29,12.24,124722.0,1529528.0,2019-01-09 13:45:00,2019-01-09,0.028026660716658824,0.024820041833121784,0.00320661888353704,61.04108946040078,60.06336066827072,57.01326417838233,12.18,79.04761904761875,75.97883597883546,12.306268781550894,12.224880821749274,12.143492861947653,0.05000000000000071,,,,,,,,
273,273,2019-01-09 13:50:00,12.25,12.3,12.32,12.24,167782.0,2062604.0,2019-01-09 13:50:00,2019-01-09,0.03296006966328946,0.02644804739915532,0.006512022264134141,76.37980919333633,67.78762956324151,60.24650812690234,12.198,74.88095238095218,77.4823633156963,12.3243468586814,12.242958898879081,12.161570939076762,0.120000000000001,,,,,,,,
274,274,2019-01-09 13:55:00,12.31,12.27,12.31,12.25,65046.0,799140.0,2019-01-09 13:55:00,2019-01-09,0.034056500380298615,0.027969737995383978,0.006086762384914637,61.296461833533954,61.318633311014636,57.99043269902471,12.2224,71.13095238095228,75.0198412698411,12.296006560866632,12.258059228935593,12.220111897004555,0.08999999999999986,,,,,,,,
275,275,2019-01-09 14:00:00,12.27,12.25,12.27,12.24,48632.0,595984.0,2019-01-09 14:00:00,2019-01-09,0.03293197743345111,0.028962185882997406,0.003969791550453704,52.634634382718225,57.33907873768208,56.53048779746888,12.32,70.83333333333324,72.28174603174593,12.30748592606755,12.266303405496238,12.225120884924927,-0.019999999999999574,,,,,,,,
276,276,2019-01-09 14:05:00,12.25,12.22,12.26,12.22,75381.0,923248.0,2019-01-09 14:05:00,2019-01-09,0.0292824853533471,0.029026245777067344,0.00025623957627975494,41.60982112165913,51.83430929648013,54.405118545318295,12.316,54.16666666666657,65.37698412698406,12.319801875272535,12.265249148479477,12.210696421686418,-0.049999999999998934,,,,,,,,
277,277,2019-01-09 14:10:00,12.22,12.24,12.24,12.2,64845.0,792176.0,2019-01-09 14:10:00,2019-01-09,0.027684934745249024,0.02875798357070368,-0.001073048825454656,50.28716682800866,54.97780174181667,55.557463477239565,12.3064,45.53571428571439,56.845238095238095,12.315065555551396,12.260512828758337,12.205960101965278,0.0,,,,,,,,
278,278,2019-01-09 14:15:00,12.24,12.24,12.24,12.22,63121.0,771968.0,2019-01-09 14:15:00,2019-01-09,0.026117794699073826,0.02822994579637771,-0.0021121510973038833,50.28716682800866,54.97780174181667,55.55746347723958,12.29044,41.07142857142878,46.92460317460327,12.287522761931388,12.255026608304888,12.222530454678388,-0.0600000000000005,,,,,,,,
279,279,2019-01-09 14:20:00,12.23,12.19,12.23,12.19,60183.0,734700.0,2019-01-09 14:20:00,2019-01-09,0.02060373574894747,0.026704703786891663,-0.006100968037944191,31.81712004035281,46.038339228686475,52.03878127319316,12.276874,28.571428571428687,38.3928571428573,12.286996151080874,12.24428783806544,12.201579525050004,-0.08000000000000007,,,,,,,,
280,280,2019-01-09 14:25:00,12.19,12.2,12.2,12.17,52787.0,643388.0,2019-01-09 14:25:00,2019-01-09,0.01684652448319035,0.0247330679261514,-0.007886543442961049,37.551335305815655,47.88712926126878,52.659117631099626,12.259499199999999,20.95238095238085,30.198412698412792,12.272578836321907,12.231786680207527,12.190994524093147,-0.05000000000000071,,,,,,,,
281,281,2019-01-09 14:30:00,12.19,12.17,12.19,12.16,77203.0,939948.0,2019-01-09 14:30:00,2019-01-09,0.011317694864910521,0.022049993313903223,-0.010732298448992702,28.54796560394261,43.05902848881619,50.6269330313469,12.241599359999999,8.74999999999979,19.424603174603124,12.272373080983911,12.216659527872046,12.160945974760182,-0.05000000000000071,,,,,,,,
282,282,2019-01-09 14:35:00,12.16,12.14,12.18,12.13,121074.0,1470784.0,2019-01-09 14:35:00,2019-01-09,0.004463851775206251,0.01853276500616383,-0.014068913230957578,21.96500777213387,38.7923300364668,48.683392209902934,12.225279487999998,10.601851851851606,13.434744268077432,12.264082162547519,12.197870381114548,12.131658599681577,-0.09999999999999964,,,,,,,,
283,283,2019-01-09 14:40:00,12.14,12.07,12.14,12.07,176293.0,2135132.0,2019-01-09 14:40:00,2019-01-09,-0.006540883999065272,0.013518035205118009,-0.020058919204183283,13.132547569774525,30.978650944021958,44.55475997891688,12.206223590399999,3.9351851851850967,7.762345679012182,12.263974938494947,12.170508366927528,12.07704179536011,-0.16999999999999993,,,,,,,,
284,284,2019-01-09 14:45:00,12.07,12.09,12.11,12.07,100000.0,1209048.0,2019-01-09 14:45:00,2019-01-09,-0.013492846397722857,0.008115858884549835,-0.02160870528227269,24.041184344256756,35.05592370227773,45.91055216726811,12.18,5.360623781676305,6.632553606237688,12.239182406890501,12.142352659392415,12.045522911894329,-0.09999999999999964,,,,,,,,
285,285,2019-01-09 14:50:00,12.08,12.04,12.08,12.04,114691.0,1383144.0,2019-01-09 14:50:00,2019-01-09,-0.02277437994199616,0.0019378111192406358,-0.024712191061236795,17.265618630964465,30.19180688454189,43.17985639116024,12.158,3.5087719298244893,4.268193632228649,12.206540620695336,12.112391802325313,12.01824298395529,-0.16000000000000014,,,,,,,,
286,286,2019-01-09 14:55:00,12.04,12.01,12.04,12.0,195543.0,2349288.0,2019-01-09 14:55:00,2019-01-09,-0.03217986200725953,-0.004885723506059397,-0.027294138501200133,14.252925017055077,27.678078604128203,41.6425083760788,12.1344,4.897660818713348,4.589018843404733,12.169467222188686,12.080923447700833,11.99237967321298,-0.16000000000000014,,,,,,,,
287,287,2019-01-09 15:00:00,12.0,12.02,12.03,12.0,136171.0,1636648.0,2019-01-09 15:00:00,2019-01-09,-0.03838438656543097,-0.011585456117933712,-0.02679893044749726,20.06459270722716,29.803342980007603,42.35027525937863,12.10752,4.287439613526466,4.231290787354786,12.113379330848506,12.053246145328686,11.993112959808865,-0.120000000000001,,,,,,,,
288,288,2019-01-10 09:35:00,12.02,12.07,12.07,11.95,146100.0,1755267.0,2019-01-10 09:35:00,2019-01-10,-0.038819448409405766,-0.017032254576228124,-0.02178719383317764,43.8500248004146,39.50067184325029,45.75326387172888,12.086015999999999,20.287439613526598,9.824180015255488,12.097917768056224,12.037784582536403,11.977651397016583,0.0,,,,,,,,
289,289,2019-01-10 09:40:00,12.07,12.11,12.12,12.02,174063.0,2100789.0,2019-01-10 09:40:00,2019-01-10,-0.03552703876113128,-0.020731211413208755,-0.014795827347922525,56.72642871355764,46.00988500832911,48.279862036105385,11.95,41.120772946859965,21.898550724637698,12.110407331069187,12.037743722565573,11.965080114061958,0.019999999999999574,,,,,,,,
290,290,2019-01-10 09:45:00,12.11,12.04,12.12,12.04,123405.0,1490243.0,2019-01-10 09:45:00,2019-01-10,-0.03812669457788331,-0.024210308046143665,-0.013916386531739648,37.77629015374851,38.16974511824009,44.5255277110504,11.95,51.26570048309187,37.55797101449283,12.112257891903784,12.03959428340017,11.966930674896556,0.0,,,,,,,,
291,291,2019-01-10 09:50:00,12.05,12.03,12.05,12.0,72747.0,875162.0,2019-01-10 09:50:00,2019-01-10,-0.04052669050749991,-0.027473584538414912,-0.013053105969084995,35.64964916506264,37.18232997026169,44.01965785281878,11.958499999999999,49.300788202389896,47.2290872107806,12.10412619019921,12.038888164472361,11.973650138745512,0.019999999999999574,,,,,,,,
292,292,2019-01-10 09:55:00,12.04,12.1,12.12,12.03,78318.0,946057.0,2019-01-10 09:55:00,2019-01-10,-0.03636114098788212,-0.029251095828308354,-0.00711004515957377,56.88669958060625,47.54464830010284,48.27515426519535,11.966574999999999,56.49033068605011,52.35227312384398,12.107515803604464,12.044270250394653,11.981024697184843,0.08000000000000007,,,,,,,,
293,293,2019-01-10 10:00:00,12.09,12.1,12.1,12.07,72240.0,873236.0,2019-01-10 10:00:00,2019-01-10,-0.03268316183732445,-0.029937509030111574,-0.002745652807212874,56.88669958060625,47.54464830010284,48.27515426519535,11.974246249999998,72.85861713106301,59.54991200650102,12.122172064859257,12.054525926751907,11.986879788644558,0.02999999999999936,,,,,,,,
294,294,2019-01-10 10:05:00,12.1,12.12,12.17,12.1,113374.0,1375510.0,2019-01-10 10:05:00,2019-01-10,-0.027833654960534915,-0.029516738216196242,0.0016830832556613273,62.42297463444492,50.3305970489598,49.450088475639575,11.981533937499998,84.58110516934053,71.31001766215122,12.140853957182701,12.068853957177275,11.996853957171849,0.009999999999999787,,,,,,,,
295,295,2019-01-10 10:10:00,12.12,12.1,12.13,12.1,32524.0,394029.0,2019-01-10 10:10:00,2019-01-10,-0.025312432707089272,-0.02867587711437485,0.003363444407285577,53.78901536245462,47.57419041231437,48.314770477489915,12.000380543749998,77.89661319073082,78.44544516371147,12.143685772712733,12.081718039168166,12.0197503056236,0.0600000000000005,,,,,,,,
296,296,2019-01-10 10:15:00,12.1,12.08,12.12,12.06,78013.0,942264.0,2019-01-10 10:15:00,2019-01-10,-0.024644096950606098,-0.0278695210816211,0.003225424131015002,45.86015037241097,44.892121716267894,47.19388955255559,12.017342489374998,68.18181818181814,76.88651218062984,12.114326399138884,12.089028177842287,12.063729956545691,0.05000000000000071,,,,,,,,
297,297,2019-01-10 10:20:00,12.06,12.07,12.08,12.04,64235.0,774741.0,2019-01-10 10:20:00,2019-01-10,-0.02463734845819765,-0.02722308655693641,0.002585738098738761,41.991505284237626,43.552835225348815,46.634288944002336,12.032608240437499,56.14973262032097,67.40938799762331,12.125198010700528,12.090326819140799,12.05545562758107,-0.02999999999999936,,,,,,,,
298,298,2019-01-10 10:25:00,12.08,12.07,12.11,12.07,28876.0,349152.0,2019-01-10 10:25:00,2019-01-10,-0.02435129367402311,-0.02664872798035375,0.002297434306330639,41.99150528423762,43.552835225348815,46.634288944002336,12.04,47.147950089126745,57.15983363042196,12.126578256137153,12.08779681726815,12.049015378399146,-0.02999999999999936,,,,,,,,
299,299,2019-01-10 10:30:00,12.07,12.06,12.1,12.06,33637.0,406327.0,2019-01-10 10:30:00,2019-01-10,-0.024647389855378066,-0.026248460355358612,0.0016010704999805461,37.10124550701698,42.059542256923706,46.04994567989789,12.04,39.215686274510034,47.50445632798593,12.10958924014811,12.082459920201664,12.05533060025522,-0.05999999999999872,,,,,,,,
300,300,2019-01-10 10:35:00,12.06,12.02,12.06,11.99,216413.0,2601919.0,2019-01-10 10:35:00,2019-01-10,-0.02778937529826031,-0.02655664334393895,-0.0012327319543213588,23.447793424936723,36.585741320927454,43.779969073578364,12.17,31.045751633986992,39.136462665874596,12.11344761763483,12.071495263697301,12.029542909759773,-0.08000000000000007,,,,,,,,
301,301,2019-01-10 10:40:00,12.02,12.03,12.03,12.0,35360.0,424842.0,2019-01-10 10:40:00,2019-01-10,-0.02913663596948446,-0.027072641869048054,-0.0020639941004364053,31.343412968374153,38.75940538764309,44.487662303808264,12.161,24.72766884531576,31.66303558460427,12.100884993093786,12.05893263915761,12.016980285221436,-0.05000000000000071,,,,,,,,
302,302,2019-01-10 10:45:00,12.02,12.05,12.07,12.02,34448.0,414827.0,2019-01-10 10:45:00,2019-01-10,-0.028264699048426323,-0.027311053304923706,-0.0009536457435026166,45.41754378927058,43.02069645142555,45.89672642553075,12.15245,24.074074074073934,26.615831517792234,12.086923566764144,12.049829092770757,12.01273461877737,-0.019999999999999574,,,,,,,,
303,303,2019-01-10 10:50:00,12.05,12.04,12.05,12.04,5675.0,68336.0,2019-01-10 10:50:00,2019-01-10,-0.028057173551319536,-0.027460277354202874,-0.0005968961971166628,40.25947112718284,41.447584636720265,45.30195317475773,12.1443275,30.42328042328009,26.408341114223266,12.071837920192385,12.043553648932395,12.015269377672405,-0.030000000000001137,,,,,,,,
304,304,2019-01-10 10:55:00,12.04,12.04,12.07,12.03,49544.0,597247.0,2019-01-10 10:55:00,2019-01-10,-0.02757484248035169,-0.027483190379432636,-9.165210091905546e-05,40.259471127182834,41.447584636720265,45.30195317475773,12.136611125,35.836385836385475,30.11124677791317,12.059942249163344,12.039546171092915,12.019150093022487,-0.02000000000000135,,,,,,,,
305,305,2019-01-10 11:00:00,12.04,12.04,12.05,12.03,28165.0,339158.0,2019-01-10 11:00:00,2019-01-10,-0.02688270454748043,-0.027363093213042193,0.0004803886655617637,40.259471127182834,41.44758463672027,45.30195317475773,12.12928056875,38.61416361416294,34.95794329127617,12.049910946451119,12.037261835776981,12.024612725102843,0.019999999999999574,,,,,,,,
306,306,2019-01-10 11:05:00,12.04,12.04,12.05,12.04,18237.0,219694.0,2019-01-10 11:05:00,2019-01-10,-0.026034075630873232,-0.0270972896966084,0.0010632140657351671,40.25947112718283,41.44758463672026,45.301953174757735,12.1223165403125,40.59829059829002,38.34961334961282,12.044202397715589,12.03620239766174,12.02820239760789,0.009999999999999787,,,,,,,,
307,307,2019-01-10 11:10:00,12.05,12.09,12.1,12.05,46910.0,566742.0,2019-01-10 11:10:00,2019-01-10,-0.021083906814375553,-0.02589461312016183,0.004810706305786276,74.96576344092544,53.49086212695553,49.08043578274197,12.115700713296874,58.08080808080772,45.76442076442024,12.081791928216045,12.041791928206855,12.001791928197665,0.03999999999999915,,,,,,,,
308,308,2019-01-10 11:15:00,12.07,12.11,12.11,12.03,160487.0,1939618.0,2019-01-10 11:15:00,2019-01-10,-0.015369855384761877,-0.02378966157308184,0.008419806188319962,80.60076223645574,57.321390565759536,50.49549172064697,11.99,77.52525252525237,58.73478373478338,12.114317178467271,12.05418399294745,11.99405080742763,0.07000000000000028,,,,,,,,
309,309,2019-01-10 11:20:00,12.11,12.1,12.11,12.06,7092.0,85688.0,2019-01-10 11:20:00,2019-01-10,-0.011515600214725197,-0.02133484930141051,0.009819249086685314,70.66013163898145,54.856991947286105,49.77994726128806,11.996,93.93939393939404,76.51515151515139,12.128376403610051,12.068243218090231,12.00811003257041,0.0600000000000005,,,,,,,,
310,310,2019-01-10 11:25:00,12.11,12.17,12.18,12.1,93415.0,1134982.0,2019-01-10 11:25:00,2019-01-10,-0.002780607130340229,-0.017624000867196454,0.014843393736856225,85.88854462551947,66.01464109300584,54.453628596193745,12.0017,94.88636363636374,88.78367003367005,12.172385085816325,12.089054419188379,12.005723752560433,0.13000000000000078,,,,,,,,
311,311,2019-01-10 11:30:00,12.16,12.14,12.19,12.14,116111.0,1412068.0,2019-01-10 11:30:00,2019-01-10,0.0017015738574848172,-0.0137588859222602,0.015460459779745018,67.20257538518202,59.17642660849373,52.295903679220544,12.01953,84.4696969696973,91.09848484848503,12.167683727107253,12.109168771748152,12.050653816389051,0.10000000000000142,,,,,,,,
312,312,2019-01-10 13:05:00,12.14,12.16,12.18,12.12,49038.0,596250.0,2019-01-10 13:05:00,2019-01-10,0.006789304558973086,-0.009649247826013542,0.016438552384986628,72.23617274764655,62.03643153995104,53.56486379848785,12.0451005,81.25000000000041,86.86868686868713,12.182198454835529,12.12764572804143,12.07309300124733,0.07000000000000028,,,,,,,,
313,313,2019-01-10 13:10:00,12.13,12.12,12.17,12.09,62310.0,754800.0,2019-01-10 13:10:00,2019-01-10,0.007507164173427228,-0.006217965426125387,0.013725129599552615,52.20551788528602,53.81121862266532,50.770658274141844,12.066835425,68.75000000000033,78.156565656566,12.189506898740069,12.138281904834251,12.087056910928434,0.009999999999999787,,,,,,,,
314,314,2019-01-10 13:15:00,12.14,12.17,12.17,12.11,52178.0,633404.0,2019-01-10 13:15:00,2019-01-10,0.01197264205741888,-0.0025798439294165334,0.014552485986835414,66.65358143388032,60.883491339716365,53.881559519641584,12.085310111250001,75.00000000000018,75.0000000000003,12.186463829531402,12.147682390660933,12.108900951790464,0.07000000000000028,,,,,,,,
315,315,2019-01-10 13:20:00,12.17,12.13,12.17,12.11,38399.0,466392.0,2019-01-10 13:20:00,2019-01-10,0.012143912284964031,0.0003649073134595797,0.011779004971504452,51.1816053115127,53.70671178587415,51.2037644883797,12.09,68.75000000000033,70.83333333333361,12.188906067039264,12.151811593045878,12.114717119052491,-0.03999999999999915,,,,,,,,
316,316,2019-01-10 13:25:00,12.12,12.14,12.14,12.12,13273.0,161036.0,2019-01-10 13:25:00,2019-01-10,0.01293742699560596,0.0028794112498888563,0.010058015745717104,54.48334377030106,55.14860977487538,51.8229779527527,12.105,72.91666666666727,72.22222222222258,12.189727577865925,12.152633103872539,12.115538629879152,0.0,,,,,,,,
317,317,2019-01-10 13:30:00,12.15,12.11,12.15,12.11,38299.0,464264.0,2019-01-10 13:30:00,2019-01-10,0.011018529096585183,0.004507234819228122,0.006511294277357062,43.46067192323885,50.04703053939418,49.85941094091016,12.19,56.57051282051316,66.07905982906026,12.189316100633816,12.148133580058364,12.106951059482912,-0.05000000000000071,,,,,,,,
318,318,2019-01-10 13:35:00,12.11,12.08,12.11,12.08,28571.0,345544.0,2019-01-10 13:35:00,2019-01-10,0.006996389385426127,0.005005065732467723,0.001991323652958404,34.688314215650365,45.459458601644734,47.97881232707195,12.186,35.73717948717955,55.07478632478666,12.197060432915533,12.136927247393821,12.076794061872109,-0.03999999999999915,,,,,,,,
319,319,2019-01-10 13:40:00,12.07,12.11,12.11,12.06,33840.0,408980.0,2019-01-10 13:40:00,2019-01-10,0.006158571783970501,0.005235766942768279,0.0009228048412022226,47.84691986550108,50.41761837671117,49.93238308475187,12.1754,25.641025641025298,39.31623931623933,12.167221858270032,12.1260393376932,12.084856817116368,-0.0600000000000005,,,,,,,,
320,320,2019-01-10 13:45:00,12.11,12.08,12.12,12.08,43060.0,521048.0,2019-01-10 13:45:00,2019-01-10,0.0030388164348646995,0.004796376841187563,-0.0017575604063228634,38.221198391311084,45.86871980786502,48.06513382748987,12.15809,18.376068376068126,26.584757834757653,12.159141826184909,12.114241937529407,12.069342048873905,-0.05000000000000071,,,,,,,,
321,321,2019-01-10 13:50:00,12.08,12.11,12.11,12.08,28672.0,346596.0,2019-01-10 13:50:00,2019-01-10,0.00295309567491131,0.004427720607932313,-0.0014746249330210024,50.6350835837869,50.71925593599094,49.99940959437553,12.1433765,33.52758352758303,25.84822584822548,12.13577177863406,12.106377901697819,12.076984024761577,-0.030000000000001137,,,,,,,,
322,322,2019-01-10 13:55:00,12.08,12.08,12.1,12.08,32928.0,398276.0,2019-01-10 13:55:00,2019-01-10,0.00045911963022149394,0.003634000412390149,-0.003174880782168655,40.469990489619704,46.202795030624614,48.14447300436837,12.130870025,26.76767676767635,26.22377622377583,12.128491782131961,12.09909790519572,12.069704028259478,-0.02999999999999936,,,,,,,,
323,323,2019-01-10 14:00:00,12.08,12.13,12.13,12.08,48330.0,584842.0,2019-01-10 14:00:00,2019-01-10,0.0024885216507026797,0.003404904660052655,-0.0009163830093499754,58.02523449911951,53.69917247487794,51.26195735486375,12.06,42.42424242424229,34.23983423983388,12.136942749415498,12.098161310540632,12.059379871665767,0.05000000000000071,,,,,,,,
324,324,2019-01-10 14:05:00,12.14,12.09,12.14,12.09,60082.0,727858.0,2019-01-10 14:05:00,2019-01-10,0.0008592665767128693,0.002895777043384698,-0.002036510466671829,44.81068173024538,47.876854854839905,48.832381950135094,12.063500000000001,38.38383838383827,35.85858585858563,12.136349267728685,12.097567828853819,12.058786389978954,-0.019999999999999574,,,,,,,,
325,325,2019-01-10 14:10:00,12.07,12.09,12.09,12.05,56333.0,679588.0,2019-01-10 14:10:00,2019-01-10,-0.0004270075305630172,0.0022312201285951553,-0.0026582276591581725,44.81068173024538,47.876854854839905,48.832381950135094,12.14,45.6565656565654,42.15488215488198,12.131928062817154,12.096150975161947,12.06037388750674,0.009999999999999787,,,,,,,,
326,326,2019-01-10 14:15:00,12.08,12.05,12.08,12.05,30598.0,369080.0,2019-01-10 14:15:00,2019-01-10,-0.004620789152724569,0.0008608182723312103,-0.00548160742505578,33.05010869281457,42.405134795404855,46.475149006589184,12.14,24.44444444444399,36.161616161615875,12.140764978863233,12.089539984954087,12.03831499104494,-0.05999999999999872,,,,,,,,
327,327,2019-01-10 14:20:00,12.05,12.04,12.06,12.02,84195.0,1013716.0,2019-01-10 14:20:00,2019-01-10,-0.00865157772675218,-0.001041660927485468,-0.007609916799266711,30.54494397360506,41.12334943529963,45.90210176017883,12.1355,18.88888888888849,29.663299663299284,12.14305956323468,12.078561501239818,12.014063439244957,-0.040000000000000924,,,,,,,,
328,328,2019-01-10 14:25:00,12.06,12.03,12.06,12.03,33334.0,401376.0,2019-01-10 14:25:00,2019-01-10,-0.01250873028216759,-0.0033350747984218923,-0.009173655483745699,27.90132847299939,39.81059326171167,45.32397787207088,12.12395,8.333333333333094,17.22222222222185,12.11574629449714,12.065149851924168,12.014553409351198,-0.10000000000000142,,,,,,,,
329,329,2019-01-10 14:30:00,12.02,12.04,12.06,12.02,24822.0,298940.0,2019-01-10 14:30:00,2019-01-10,-0.014590445471940328,-0.005586148933125579,-0.009004296538814748,34.939887831188116,41.83611792411373,46.027190443512524,12.113555,13.888888888888486,13.703703703703347,12.095221388758333,12.053269034818094,12.011316680877854,-0.05000000000000071,,,,,,,,
330,330,2019-01-10 14:35:00,12.03,12.0,12.04,11.99,119250.0,1432070.0,2019-01-10 14:35:00,2019-01-10,-0.019246029219234018,-0.008318124990347267,-0.01092790422888675,23.479215406634165,36.47923938460784,43.70141153211958,12.1041995,10.555555555555264,10.925925925925604,12.074092269093454,12.0396829680109,12.005273666928348,-0.08999999999999986,,,,,,,,
331,331,2019-01-10 14:40:00,12.0,12.01,12.02,12.0,72948.0,876178.0,2019-01-10 14:40:00,2019-01-10,-0.021876517577149812,-0.011029803507707776,-0.010846714069442036,30.593611808315437,38.62261064224092,44.42764462064262,12.087069575,12.222222222221907,12.222222222221875,12.059629640686198,12.027133487052701,11.994637333419204,-0.040000000000000924,,,,,,,,
332,332,2019-01-10 14:45:00,12.0,11.94,12.0,11.93,180445.0,2158884.0,2019-01-10 14:45:00,2019-01-10,-0.029272182044724815,-0.014678279215111185,-0.01459390282961363,16.86976727384786,30.709589517770265,40.6321400431019,12.07250913875,8.253968253968063,10.343915343915066,12.078920009368076,12.008948586622402,11.938977163876729,-0.09999999999999964,,,,,,,,
